CASEID,v161116,v161121,v161236,v161158x,v161126,v161342,v161310a,v161270,v161215,v162011,v162010,v162012,v162013,v162014,v162016,v162017,v162018a,v162196,v162018b,v162019,v162216,v162215
400347, 3, 5, 1, 1, 2, 3, 1,12, 5, 1, 1, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2, 2
400349, 1, 4, 2, 1,99, 2, 0,13, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400350, 5, 2, 2, 1, 4, 2, 1, 8, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400351, 1, 5, 1, 3, 4, 1, 0, 9, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2
400352, 1, 4, 1, 1, 2, 1, 1,14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2
400355, 1, 5, 1, 2, 3, 2, 1,13, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 4, 2
400357, 5, 2, 3, 4, 2, 2, 1,11, 3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400360, 2, 1, 2, 1, 2, 2, 1,14, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
400362, 2, 5, 1, 1, 1, 1, 1,14, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 4, 2
400367, 3, 2, 2, 4, 4, 1, 1,13, 4, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2
400371, 2, 4, 2, 3, 3, 1, 1,13, 4, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 4
400374, 1, 5, 2, 5,99, 2, 1,10, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4
400375, 1, 4, 1, 1, 1, 2, 1,15, 2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400376, 1, 5, 1, 4,99, 2,-9, 9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
400377, 5, 3, 4, 7, 6, 2, 1,14, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4
400379, 4, 1, 3, 5, 6, 1, 0,14, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 4, 2
400380, 1, 5, 1, 3, 6, 2, 0,10, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1
400382, 1, 4, 1, 1, 1, 2, 1,14, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 4, 4
400385, 2, 5, 1, 1, 5, 2, 1, 9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 4
400387, 3, 3, 1, 4,99, 2, 1, 5, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
400388, 1, 5, 1, 3,99, 2, 1,13, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400394, 5, 1, 4, 7, 6, 2, 1,13, 4, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 1, 2
400397, 5, 1, 4, 7, 6, 2, 1,12, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400399, 5, 3, 5, 5, 7, 1, 1,10, 4, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 3, 2
400400, 2, 2, 2, 2, 4, 2, 1,16, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400401, 1, 4, 1, 4, 4, 1, 0,13, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400402, 4, 5, 3, 4, 4, 2, 1,14, 5, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2
400404, 5, 1, 4, 7, 7, 1, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1
400406, 5, 1, 4, 7, 6, 1, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 5, 2
400408, 4, 5, 1, 4,99, 2, 0,10, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2
400411, 3, 1, 2, 7, 6, 1, 1, 9, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400416, 4, 3, 4, 6, 5, 1, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
400417, 1, 1, 1, 3,99, 2, 0,10, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4
400418, 2, 2, 2, 2,99, 2, 1,14, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
400424, 2, 4, 2, 2, 4, 2, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 4, 4
400426, 4, 2, 1, 3,99, 1, 0,10, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
400428, 2, 5, 1, 4, 4, 2, 1,13, 2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400439, 5, 2, 5, 7, 7, 1, 1,10, 4, 1, 1, 2, 2, 2, 2, 1, 2, 1, 1, 1, 4, 2
400440, 2, 5, 1, 2, 4, 2, 1, 9, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 4, 5
400441, 1, 5, 1, 4, 4, 2, 0,10, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 4, 1
400442, 1, 2, 1, 1, 4, 1, 0, 9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5
400444, 1, 5, 1, 1, 2, 2, 1,10, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2
400449, 2, 4, 1, 2,99, 2, 1,13, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400451, 4, 3, 2, 5,99, 2, 1,14, 4, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
400458, 1, 5, 1, 1, 1, 2, 1,13, 3, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 4
400459, 2, 4, 2, 2, 2, 1, 1,11, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400460, 2, 2, 1, 2, 6, 1, 1,16, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400464, 1, 4, 1, 2, 4, 1, 0,14, 2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
400465, 3, 3, 2, 3, 5, 2, 1,10, 3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400466, 2, 4, 2, 3, 2, 2, 1,10, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
400471, 2, 4, 2, 2, 3, 1, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 4, 2
400473, 4, 2, 1, 5, 4, 1, 1,10, 5, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
400481, 1, 4, 1, 3, 4, 2, 1,14, 3, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 4, 3
400487, 2, 3, 2, 3, 4, 1, 1,13, 3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400490, 1, 2, 1, 2,99, 1, 1,11, 2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400494, 5, 1, 5, 7, 7, 1, 1,11, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
400496, 4, 2, 3, 4, 3, 2, 1,13, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4
400497, 4, 1, 1, 7, 7, 2, 1,13, 2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400498, 5, 2, 4, 5, 5, 1, 1,14, 4, 2, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2
400499, 5, 1, 4, 4, 6, 2, 1,95, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
400500, 2, 5, 1, 4, 4, 2, 1,13, 4, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 1
400501, 3, 3, 2, 5,99, 1, 1,14, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2
400503, 5, 1, 4, 7, 6, 2, 1,10, 4, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 3, 3
400504, 1, 5, 2, 1, 3, 2, 0,13, 5, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 1
400505, 2, 5, 4, 1, 1, 1, 1, 9, 3, 2, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1
400509, 1, 4, 1, 3, 4, 1, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2
400514, 1, 5, 1, 1, 2, 1, 1, 9, 3, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 3, 3
400517, 5, 5, 4, 5, 7, 1, 0,15, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5
400523, 2, 4, 2, 4, 4, 2, 1,14, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4
400528, 1, 4, 1, 1,99, 2, 0,13, 5, 2, 1, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 1
400530, 2, 4, 1, 1, 3, 1, 1,13, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 4, 4
400531, 5, 2, 2, 5, 5, 1, 1,15, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1
400532, 5, 1, 5, 7, 7, 2, 1, 9, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400533, 5, 1, 4, 4, 6, 1, 1,13, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2
400534, 5, 2, 4, 1,99, 2, 1, 8, 3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400535, 3, 3, 3, 4,99, 1, 1, 9, 3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400536, 1, 1, 2, 4, 4, 1, 1, 9, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2
400542, 4, 1, 2, 6,99, 2, 0, 9, 3, 2, 1, 2, 2, 2, 2, 2, 1, 2, 1, 2, 3, 1
400543, 2, 5, 2, 1, 2, 1, 1,15, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
400544, 5, 1, 4, 7, 6, 2, 1,14, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400546, 1, 4, 2, 4, 3, 2, 1, 9, 4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
400549, 3, 1, 3, 5, 4, 1, 1, 9, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 3, 3
400551, 2, 4, 1, 1, 2, 1, 0,14, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
400553, 4, 2, 3, 5, 4, 2, 1,10, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1
400557, 5, 1, 2, 7, 6, 1, 1,13, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3
400560, 4, 2, 3, 7, 4, 2, 1,10, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
400561,-9, 3, 3, 1,99, 1, 1, 9, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
400563, 5, 1, 4, 6,99, 2, 1, 9, 5, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2
400564, 1, 5, 4, 2, 4, 2, 1,13, 3, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3
400565, 5, 1, 4, 6, 5, 1, 1,10, 5, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
400566, 1, 4, 1, 3, 4, 1, 1,14, 3, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 2, 2
400567, 2, 3, 3, 2,99, 2, 1, 9, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 1
400572, 1, 4, 1, 1, 2, 2, 0, 9, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 4, 2
400573, 1, 3, 2, 1, 3, 2, 1,10, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2
400576, 3, 4, 2, 7,99, 2, 1,11, 3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
400578, 2, 3, 2, 7, 4, 1, 0,10, 3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400583, 5, 2, 3, 5, 6, 1, 1,13, 4, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4
400587, 5, 1, 5, 7, 7, 2, 1,10, 5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400588, 5, 5, 4, 4,99,-9,-9,10, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 4, 5
400591, 4, 5, 2, 4,99, 2, 1, 9, 3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400592, 5, 2, 3, 7, 6, 1, 1,14, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 4, 1
400594, 5, 1, 5, 4,99, 1, 1,13, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
400596, 2, 5, 1, 1, 4, 1, 1, 9, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
400598, 2, 3, 4, 2,99, 1, 1,13, 3, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1
400600, 4, 2, 4, 5, 3, 2,-9,13, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3
400603, 5, 1, 5, 7, 6, 2, 1,13, 4, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 2, 4, 3
400604, 2, 3, 1, 5, 6, 1, 1,15, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3, 2
400605, 2, 2, 2, 5, 5, 1, 1,14, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 4, 4
400607, 3, 1, 3, 4, 4, 1, 1,12, 4, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2
400609, 1, 2, 2, 2, 6, 2, 1,13, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 4, 4
400614, 1, 4, 1, 1,99, 2, 0, 8, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4
400618, 4, 3, 2, 2, 5, 2, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1
400627, 2, 5, 1, 3, 5, 2, 1,13, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 4, 4
400628, 5, 1, 5, 7, 6, 1, 1,10, 5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
400629, 5, 1, 4, 4,99, 2, 1, 6, 5, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
400630, 5, 2, 4, 7, 6, 1, 1,10, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2
400636, 2, 1, 1, 1,99, 2, 1,11, 4, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
400637, 2, 2, 2, 2, 4, 2, 1, 9, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
400648, 4, 1, 2, 6, 2, 2, 1, 9, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1
400649, 4, 1, 4, 5, 6, 1, 1,12, 4, 2, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 2, 2
400651, 1, 4, 2, 2, 4, 2, 1,15, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1
400653, 1, 4, 1, 2,99, 2, 0,12, 4, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
400654, 2, 5, 1, 1,99, 2, 1,10, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
400657, 2, 5, 1, 1, 2, 1, 1,16, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 5, 4
400658, 2, 2, 2, 1, 2, 2, 0,13, 4, 2, 1, 2, 2, 1, 2, 2, 2, 1, 1, 2, 5, 2
400660, 3, 4, 2, 3, 5, 2, 1,11, 3, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2
400663, 4, 5, 2, 4, 4, 1, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2
400667, 3, 2, 2, 6,99, 1, 1,11, 4, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
400668, 5, 2, 2, 4, 5, 1, 1,14, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 5, 3
400669, 1, 4, 1, 1,99, 1, 0, 9, 2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400671, 4, 1, 2, 6, 5, 2, 0,13, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
400677, 3, 5, 1, 4, 3, 1, 1, 9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 3
400678, 2, 4, 1, 1,99, 1, 0,12, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400679, 1, 3, 1, 1, 4, 1, 1,13, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 5, 5
400680, 2, 5, 1, 3, 4, 1, 0,11, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1
400683, 1, 4, 1, 1,99, 2, 1,10, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 3
400685, 5, 4, 1, 7,99, 2, 1,11, 5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400686, 1, 3, 2, 6, 6, 1, 0,16, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
400689, 2, 3, 3, 2, 4, 2, 0, 9, 5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400691, 2, 4, 1, 1, 4, 1, 0,13, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3
400693, 4, 4, 1, 2,99, 1, 0,12, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
400696, 3, 1, 4, 6,99, 1, 1, 6, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
400697, 4, 2, 3, 6, 5, 1, 1,14, 4, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 4, 1
400699, 1, 5, 3, 1,99, 1, 1, 9, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
400703, 5, 2, 4, 7, 6, 1, 1,16, 4, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 3
400704, 5, 2, 3, 5, 6, 1, 1,12, 3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400705, 5, 3, 3, 7, 6, 1, 1,10, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 2
400706, 4, 2, 3, 5, 4, 2, 1,10, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 3
400707, 5, 1, 4, 5, 6, 2, 1,10, 5, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 1, 1
400708, 1, 5, 1, 1, 3, 1, 1,10, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
400712, 4, 1, 4, 4,99, 2, 1,12, 5, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2
400717, 2, 2, 2, 4,99, 1, 1, 9, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400719, 2, 5, 2, 2, 1, 2, 1,14, 4, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 4, 2
400727, 4, 1, 4, 5, 6, 1, 1,14, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 4, 3
400728, 1, 5, 1, 3, 2, 2, 1,16, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 5, 3
400732, 2, 2, 2, 4,99, 1, 0, 9, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
400733, 4, 3, 3, 6,99, 2, 1,12, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
400735, 5, 1, 5, 6, 7, 2, 1,14, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
400737, 4, 1, 5, 7, 5, 1,-9,14, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2
400738, 3, 3, 3, 4, 6, 2, 1,10, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
400739, 2, 2, 1, 1,99, 1, 0,10, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
400740, 2, 5, 2, 3, 2, 2, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
400742, 2, 5, 1, 2, 4, 2, 1,13, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4
400745, 4, 1, 2, 7, 4, 1, 1, 9, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3
400750, 4, 1, 4, 7, 7, 1, 1,10, 5, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 2, 1
400753, 3, 2, 3, 7, 6, 1, 1, 9, 4, 2, 1, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2
400755, 2, 4, 2, 2, 3, 2, 1,10, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 4, 4
400756, 1, 2, 2, 2,99, 1, 0,12, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4
400757, 1, 1, 1, 1, 7, 1, 0, 9, 2, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 1
400758, 4, 2, 3, 7, 6, 1, 1,13, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2
400759, 2, 2, 2, 5, 4, 1, 1,10, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
400764, 3, 1, 1, 7, 6, 2, 1,10, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
400765, 5, 2, 1, 3, 5, 1, 1, 9, 5, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2
400766, 4, 2, 3, 4, 4, 2, 1,15, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400768, 1, 4, 1, 1, 1, 2, 1,13, 4, 2, 2, 2, 2, 1, 2, 1, 2, 2, 1, 1, 5, 4
400772, 2, 4, 1, 6, 5, 1, 1,15, 3, 2, 1, 2, 2, 1, 2, 2, 2, 1, 1, 1, 2, 3
400773, 1, 2, 1, 1,99, 2, 0, 9, 2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400775, 1, 5, 2, 3, 1, 3, 1,14, 4, 1, 1, 2, 2, 1, 2, 2, 1, 2, 1, 2, 1, 1
400777, 2, 2, 1, 3, 4, 2, 1, 9, 5, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 4, 1
400780, 1, 1, 1, 4,99, 1, 0, 9, 5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400783, 4, 5, 2, 7, 4, 1, 1,14, 3, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 5, 5
400788, 5, 1, 4, 7, 6, 1, 1, 8, 5, 2, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 2, 2
400789, 1, 4, 1, 1, 4, 2, 0, 9, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400796, 4, 2, 4, 7, 6, 2, 1, 9, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4
400798, 1, 4, 2, 1, 2, 2,-9,14, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
400802, 1, 5, 1, 1, 3, 2, 1,12, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 4, 2
400806, 2, 1, 3, 4, 6, 2,-9,-9, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400809, 1, 1, 1, 1, 3, 1, 0, 9, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2
400815, 2, 4, 2, 3, 4, 1, 1,10, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 3, 2
400820, 2, 2, 2, 2, 4, 1, 1,13, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
400823, 2, 2, 2, 4, 4, 2, 0,12, 5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400829, 5, 1, 1, 7, 6, 1, 1, 9, 3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400831, 2, 1, 2, 7, 6, 1, 1,13, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400833, 3, 5, 2, 1, 2, 2, 1,14, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2
400834, 2, 5, 1, 2, 4, 1, 1,10, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2
400836, 2, 4, 1, 1, 2, 1, 1,13, 3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400841, 4, 4, 4, 5, 6, 2, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
400846, 5, 1, 4, 7, 6, 2, 0, 9, 3, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 3
400857, 1, 1, 3, 3,99, 3, 0,95, 5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400858, 4, 2, 4, 6, 6, 1, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2
400860, 3, 5, 2, 3, 1, 2, 1,12, 5, 2, 1, 1, 2, 2, 2, 2, 2, 1, 1, 2, 2, 1
400862, 1, 5, 1, 2,99, 2, 0,11, 2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
400863, 4, 1, 2, 7, 7, 1, 1,13, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
400866, 2, 4, 1, 1, 2, 1, 1,13, 3, 2, 2, 2, 2, 1, 1, 2, 2, 2, 1, 1, 4, 2
